Symbol	Description
MEB.IDX	ENERGY INDS CPN
MERV.IDX	Merval - Argentina
MEV.IDX	AMEX MEXICO INDEX SETTLEMENT
MFX.IDX	KBW MORTGAGE FINANCE INDEX
MGD.IDX	S&P MidCap 400/BARRA Growth Index
MIA.IDX	MID O/C/H/L AVG
MID.IDX	AMEX S&P Midcap 400 Index
MIH.IDX	MID HI/LO AVGE
MIV.IDX	MID-CAP SETTLE
MLO.IDX	AMEX Merrill Lynch Tech 100
MMFI.IDX	STOCKS ABOVE 50-DAY MA
MMOF.IDX	STOCKS ABOVE 150-DAY MA
MMOH.IDX	STOCKS ABOVE 100-DAY MA
MMTH.IDX	STOCKS ABOVE 200-DAY MA
MMTW.IDX	STOCKS ABOVE 20-DAY MA
MNG.IDX	AMEX MINI-NATURAL GAS INDEX
MNX.IDX	MINI-NASDAQ 100 INDEX
MOX.IDX	Morgan Stanley Internet Index
MOY.IDX	MORGAN STANLEY INTERNET INDEX F
MSH.IDX	AMEX Morgan Stanley Hi Tech 35
MUT.IDX	CBOE DOW TEN INDEX
MUV.IDX	S&P MidCap 400/BARRA Value Index
MVH.IDX	MORGAN STANLEY HIGH-TECHNOLOGY
MVW.IDX	VALUE 30 INDEX
MXX.IDX	Mexico IPC
MXY.IDX	AMEX Mexico Index
MYHA.IDX	YTD Highs AMEX
MYHD.IDX	YTD Highs OTCBB
MYHE.IDX	YTD Highs ETFS
MYHH.IDX	YTD Highs Price gt $10
MYHL.IDX	YTD Highs Price lt $10
MYHN.IDX	YTD Highs NYSE
MYHQ.IDX	YTD Highs NASDAQ
MYHU.IDX	YTD Highs Volume lt 100k
MYHV.IDX	YTD Highs Volume gt 100k
MYHX.IDX	YTD Highs Overall
MYLA.IDX	YTD Lows AMEX
MYLD.IDX	YTD Lows OTCBB
MYLE.IDX	YTD Lows ETFS
MYLH.IDX	YTD Lows Price gt $10
MYLL.IDX	YTD Lows Price lt $10
MYLN.IDX	YTD Lows NYSE
MYLQ.IDX	YTD Lows NASDAQ
MYLU.IDX	YTD Lows Volume lt 100k
MYLV.IDX	YTD Lows Volume gt 100k
MYLX.IDX	YTD Lows Overall
NBI.IDX	Nasdaq Biotechnology
NBZ.IDX	NASDAQ BIOTECH INDEX FINAL SET
NDFI.IDX	Nasdaq 100 Stocks Above 50-Day Average
NDOF.IDX	Nasdaq 100 Stocks Above 150-Day Average
NDOH.IDX	Nasdaq 100 Stocks Above 100-Day Average
NDTH.IDX	CTS FEED DTH
NDTW.IDX	Nasdaq 100 Stocks Above 20-Day Average
NDX.IDX	NASDAQ 100 INDEX
NDXT.IDX	NASDAQ 100 TECHNOLOGY
NDY.IDX	Nasdaq 100
NEX.IDX	WILDERHILL NEW ENERFY GLOBAL INN
NFA.IDX	CTS FEED FA
NFT.IDX	MORGAN STANLEY MULTINATIONAL CO
NGV.IDX	AMEX NATURAL GAS INDEX FINAL SE
NI225.IDX	Nikkei 225
NKN.IDX	AMEX FRO SETTLEMENT QQQQ
NNY.IDX	US 100
NNYE.IDX	ENERGY IDX
NNYI.IDX	INTERNATIONAL 100
NNYK.IDX	FINANCIAL
NNYL.IDX	WORLD LEADERS
NNYP.IDX	HEALTH CARE
NNYY.IDX	TMT IDX
NQGM.IDX	NDAQ GLOBAL MARKET COMPOSITE
NSHD.IDX	NYSE DECLINES
NSHF.IDX	NYSE ADVANCE DECLINE DIFFERENCE
NSHR.IDX	NYSE ADVANCE DECLINES RATIO
NSHU.IDX	NYSE ADVANCES DECLINES
NVLD.IDX	NYSE VOLUME DECLINES
NVLF.IDX	NYSE ADVANCE DECLINE VOLUME DIFF
NVLR.IDX	NYSE ADVANCE DECLINE VOLUME RATI
NVLU.IDX	NYSE VOLUME ADVANCES
NVOT.IDX	NYSE Total Volume
NWO.IDX	DEUTSCHE BANK ENERGY INDEX FINA
NWV.IDX	AMEX NETWORKING INDEX SETTLEMEN
NWX.IDX	AMEX Networking Index
NYA.IDX	NYSE Composite
NZ50.IDX	NZSX 50 Index
OEX.IDX	S&P 100 Index
OFIN.IDX	Nasdaq Other Financial Index
OILBR.IDX	Crude Oil Brent NYMEX
OILSW.IDX	Crude Oil Light Sweet NYMEX
OIV.IDX	CBOE/NYMEX WTI Volatility Index
OIX.IDX	CBOE OIL INDEX
ONE.IDX	S&P 100 Index
OOG.IDX	ISE OIL & GAS SERVICES     INDEX
OOI.IDX	S&P Global 100 Index
OSX.IDX	Phlx Euro Style Oil Svc Index
OVX.IDX	CBOE CRUDE OIL VOLATILITY INDEX
OXH.IDX	Oil Service Holdrs Index
PHN.IDX	AMEX Telecom Index
PLD.IDX	Palladium Index
PLT.IDX	Platinum Index
PMP.IDX	ISE INTEGRATED OIL & G    AS IND
PSE.IDX	Pacific Exchange Technology Index
PTT.IDX	AMEX FRO SETTLEMENT EEM
QQV.IDX	QQQ Volatility Index
QSHD.IDX	NASD DECLINING STOCKS
QSHF.IDX	NASD ADVANCE DECLINE DIFFERENCE
QSHR.IDX	NASD ADVANCE DECLINE RATIO
QSHU.IDX	NASD ADVANCING STOCKS
QVLD.IDX	NASD DECLINING VOLUME
QVLF.IDX	NASD ADVANCE DECLINE VOLUME DIFF
QVLR.IDX	NASD ADVANCE DECLINE VOL RATIO
QVLU.IDX	NASD ADVANCING VOLUME
RAG.IDX	Cboe Russell 3000 Growth Index
RAV.IDX	Cboe Russell 3000 Value Index
RDG.IDX	Cboe Russell Midcap Growth Index
RDL.IDX	FIRST TRST MSTAR DIV LDR
RDM.IDX	FT  DJ SEL MICRO CAP INDEX FUND
RIS.IDX	AMEX FRO SETTLEMENT MSFT
RJY.IDX	S.V. FOR AMEX MINI-NATURAL GAS
RLG.IDX	Cboe 1000 Growth Index
RLX.IDX	S& P RETAIL INDEX
RMC.IDX	Cboe Russell Midcap Index
RMV.IDX	Cboe Russell Midcap Value Index
RMZ.IDX	THE MSCI REIT INDEX
RND.IDX	ISE BIO-PHARMACEUTICALS INDEX
RPE.IDX	AMEX Elec Pwr&Nat Gas Infrastr
RSC.IDX	Russell SmallCap Index
RSG.IDX	Russell SmallCap Growth
RSV.IDX	Russell SmallCap Value
RTF.IDX	RUSSELL TOP 50 INDEX
RTG.IDX	Russell 2500 Growth
RTI.IDX	Russell 2500 Index
RTM.IDX	Russell Microcap Index
RTV.IDX	Russell 2500 Value
RUA.IDX	Russell 3000 Index
RUF.IDX	ISE HOMEBUILDERS INDEX
RUI.IDX	Russell 1000 Index
RUJ.IDX	Cboe Russell Value Index
RUO.IDX	Cboe Russell 2000 Growth Index
RUT.IDX	Russell 2000 Index
RVX.IDX	CBOE RUSSELL 2000 VOLATILITY IN
RWG.IDX	Russell Top 200 Growth
RWI.IDX	Russell Top 200 Index
RWV.IDX	Russell Top 200 Value
RXH.IDX	AMEX M S Healthcare Providr Index
RXP.IDX	AMEX M S Healthcare Products Index
RXS.IDX	Phlx Drug Index
RZP.IDX	AMEX FRO SETTLEMENT XLF
S1FI.IDX	S&P 100 Stocks Above 50-Day Average
S1OF.IDX	S&P 100 Stocks Above 150-Day Average
S1OH.IDX	S&P 100 Stocks Above 100-Day Average
S1TH.IDX	S&P 100 Stocks Above 200-Day Average
S1TR.IDX	S&P 500 Automobiles & Components [TR]
S1TW.IDX	S&P 100 Stocks Above 20-Day Average
S2TR.IDX	S&P 500 Banks [TR]
S3TR.IDX	S&P 500 Capital Goods [TR]
S4FI.IDX	S&P 400 Stocks Above 50-Day Average
S4OF.IDX	S&P 400 Stocks Above 150-Day Average
S4OH.IDX	S&P 400 Stocks Above 100-Day Average
S4TH.IDX	S&P 400 Stocks Above 200-Day Average
S4TR.IDX	S&P 500 -Commercial & Professional Services [TR]
S4TW.IDX	S&P 400 Stocks Above 20-Day Average
S5FI.IDX	S&P 500 Stocks Above 50-Day Average
S5NT.IDX	S&P Custom/Primasia Semi50 Index [TWD] [TR]
S5OF.IDX	S&P 500 Stocks Above 150-Day Average
S5OH.IDX	S&P 500 Stocks Above 100-Day Average
S5TH.IDX	S&P 500 Stocks Above 200-Day Average
S5TR.IDX	S&P 500 Consumer Durables & Apparel [TR]
S5TW.IDX	S&P 500 Stocks Above 20-Day Average
S5US.IDX	S&P Custom/Primasia Semi50 Index [TR]
S6CD.IDX	S&P SmallCap600 Capped Consumer Discretionary [s
S6CS.IDX	S&P SmallCap600 Capped Consumer Staples [sector]
S6EP.IDX	S&P SmallCap600 Capped Energy [sector]Index
S6FI.IDX	S&P 600 Stocks Above 50-Day Average
S6FP.IDX	S&P SmallCap600 Capped Financials [sector]Index
S6HC.IDX	S&P SmallCap600 Capped HealthCare [sector]Index
S6IP.IDX	S&P SmallCap600 Capped Industrials [sector]Index
S6MP.IDX	S&P SmallCap600 Capped Materials [sector]Index
S6OF.IDX	S&P 600 Stocks Above 150-Day Average
S6OH.IDX	S&P 600 Stocks Above 100-Day Average
S6TH.IDX	S&P 600 Stocks Above 200-Day Average
S6TP.IDX	S&P SmallCap600 Capped Information Technology [s
S6TR.IDX	S&P 500 Consumer Services [TR]
S6TW.IDX	S&P 600 Stocks Above 20-Day Average
S6UP.IDX	S&P SmallCap600 Capped Utilities & Telecom Servi
S7TR.IDX	S&P 500 Diversified Financials [TR]
S8TR.IDX	S&P 500 Energy [TR]
S9TR.IDX	S&P 500 Food & Staples Retailing [TR]
SAAA.IDX	S&P Asia Alternative Energy Index
SAAB.IDX	S&P Asia Infrastructure Index
SAAC.IDX	S&P Asia Water Index
SAAE.IDX	RBS Clean Renewable Energy USDTR Index
SAAI.IDX	RBS India ADR/GDRTR Index
SAAM.IDX	RBS Global Metal & Mining TR Index
SAAV.IDX	RBS Vastgoed PR Index [EUR]
SAAW.IDX	RBS Water Stocks USD TR Index
SACC.IDX	Alpha Shares China Small Cap Index
SACN.IDX	Alpha Shares China Technology Index
SACP.IDX	RBS Climate Change & Environment EURPR Index
SACT.IDX	RBS Climate Change & Environment EURTR Index
SAEI.IDX	S&P Global Alternative Energy Index [EURO]
SAER.IDX	S&P GSCI Agriculture Capped Component 35/20 EUR
SAEU.IDX	S&P Global Alternative Energy Index
SAIE.IDX	S&P Africa 40 Index [EURO]
SAIT.IDX	DWS Agri X Index [TR]
SAIU.IDX	S&P Africa 40 Index
SAJR.IDX	MSCI WISE ASIA Ex-Japan Top [Net TR]
SAJT.IDX	MSCI WISE ASIA Ex-Japan Top
SANA.IDX	S&P Agribusiness North America
SANC.IDX	S&P Agribusiness North America CAD
SAPE.IDX	S&P Asia Property 40 Index
SAPT.IDX	S&P GSCI All Metals Capped Commodity 35/20 EUR I
SAPU.IDX	S&P Asia Property 40 Index [EURO]
SAQA.IDX	S&P Global Water Index
SAQE.IDX	S&P Global Water Index [EURO]
SASE.IDX	RBS Solar Energy TR Index
SAUE.IDX	S&P GSCI Agriculture Capped Component 35/20 EUR
SAWP.IDX	RBS Wind PR Index
SAWT.IDX	RBS Wind TR Index
SBAI.IDX	S&P Brazil ADR Index
SBER.IDX	S&P GSCI Biofuel Index Excess Return
SBES.IDX	BLO M Emerging Shariah Index [NetTR]
SBIC.IDX	S&P BMI [Capped]Ireland [USDollar]
SBNP.IDX	S&P Custom/BNP Paribas SPECTRUMUS Sect or Moment
SBRX.IDX	RBS BRIC 11 PR Index
SBSE.IDX	S&P BRIC Shariah Index [EURO]
SBSU.IDX	S&P BRIC Shariah Index
SBTR.IDX	S&P GSCI Biofuel Index Total Return
SBUP.IDX	S&P Food & Beverage Select Industry Index
SBWI.IDX	JP Morgan Bridge Water Index
SC8I.IDX	Core 8 Index
SCBI.IDX	SG I Global Carbon [NetUSD]
SCBR.IDX	S&P BMI Russia [Capped] [USDollar]
SCEI.IDX	CS/RT Emerging Infrastructure Index [NetTR]
SCGD.IDX	Credit Suisse Germany Index
SCGE.IDX	Beacon Global Exchanges Brokers and Asset Manage
SCGO.IDX	Credit Suisse Global Nanotech Index
SCGT.IDX	Beacon Global Timber Index
SCII.IDX	CAT China Infrastructure [TR]
SCIR.IDX	S&P GSCI North American Copper Index Excess Retu
SCIS.IDX	S&P GSCI North American Copper Index
SCIT.IDX	S&P GSCI North American Copper Index Total Retur
SCNI.IDX	IPO X China 20 Index [USD] [P] na Index
SCPC.IDX	S&P Custom/Polaris China Play Index [TWD]
SCPX.IDX	Credit Suisse Germany Price Return Index
SCQI.IDX	Citigroup Quant Idols Index [NetTR]
SCRC.IDX	S&P /CITIC China 30 Index
SCRE.IDX	Alpha Shares China Real Estate Index
SCSC.IDX	S&P /CITIC 300 Index
SCSE.IDX	S&P /CITIC 50 Index
SCSR.IDX	CS/RT Emerging Infrastructure Price Return Index
SCTE.IDX	S&P CTSI Index Excess Return
SCTT.IDX	S&P CTSI Index Total Return
SCTY.IDX	S&P CTSI Index
SCUT.IDX	S&P/CITIC 300 -  Utilities [Sector]
SCVM.IDX	Citigroup Asian Value Momentum Index [NetTR]
SCWI.IDX	CAT China Water [TR]
SCWP.IDX	S&P Developed Ex-U.S.Property [USDollar]
SCYE.IDX	S&P Chinese Renminbi Price Return Index
SCYI.IDX	S&P Chinese Renminbi Total Return
SDCG.IDX	Defined MultiCap Growth Index
SDCI.IDX	DWS Climax Index [EURO] [TR]
SDCV.IDX	Defined MultiCap Value Index
SDDE.IDX	Wisdom Tree Domestic Dividends Index ex Financia
SDDM.IDX	DWA International Developed Markets Technical Le
SDDV.IDX	DWS Top Divide X Index [TR]
SDEM.IDX	DWA International Emerging Markets Technical Lea
SDEW.IDX	S&P 400 Midcap Equal Weighted Index
SDGA.IDX	Delta Global Shipping Index
SDGO.IDX	Defined Large Cap Growth Opportunities Index
SDIP.IDX	S&P DCFI Index Excess Return
SDIS.IDX	S&P DCFIIndex
SDIT.IDX	S&P DCFI Index Total Return
SDLC.IDX	Defined Large Cap Core Index
SDMC.IDX	Defined Mid Cap Core Index
SDPI.IDX	Goldman Sachs BRICs Nifty 50 Developed Markets I
SDSC.IDX	Defined Small Cap Core Index
SDTI.IDX	Goldman Sachs BRICs Nifty 50 Developed Markets I
SDTR.IDX	S&P 500 Food Beverage & Tobacco [TR]
SDTS.IDX	S&P Diversified Trends Indicator
SDTT.IDX	S&P Diversified Trends Total Return Indicator Le
SDVO.IDX	Defined Large Cap Value Opportunities Index
SDWB.IDX	DWS BRIX Index [TR]
SDWG.IDX	DWS Germax Index [TR]
SDWI.IDX	DWS Infrastru X Index [TR]
SEAN.IDX	S&P Southeast Asia 40 Index [NetTR]
SEBI.IDX	S-Network Emerging Infrastructure Builders Index
SECA.IDX	S&P GSCI Enhanced Commodity Index
SECB.IDX	S&P GSCI Enhanced Commodity Index Excess Return
SECC.IDX	S&P GSCI Enhanced Commodity Index Total Return
SEIB.IDX	S-Network Emerging Infrastructure Builders Index
SEIE.IDX	S&P Global Eco Index [EURO]
SEII.IDX	CS/RT Emerging Infrastructure Index
SEIT.IDX	S&P Global REIT [AUD]
SEIU.IDX	S&P Global Eco Index
SEMT.IDX	Brics Nifty 50 Emerging Market Tradable Index Tr
SFTR.IDX	S&P 500 - Pharmaceuticals Biotechnology & Life
SG0A.IDX	S&P GSCI Agriculture & Live Stock Index
SG0B.IDX	S&P GSCI Agriculture & Live Stock Index Excess R
SG0C.IDX	S&P GSCI Agriculture & Live Stock Index Total Re
SG0D.IDX	S&P GSCI Agriculture Index Excess Return
SG0E.IDX	S&P GSCI Agriculture Index Total Return
SG0F.IDX	S&P GSCI All Cattle Index
SG0G.IDX	S&P GSCI All Cattle Index Excess Return
SG0H.IDX	S&P GSCI All Cattle Index Total Return
SG0I.IDX	S&P GSCI All Crude Index
SG1A.IDX	S&P GSCI All Crude Index Total Return
SG1B.IDX	S&P GSCI All Wheat Index
SG1C.IDX	S&P GSCI All Wheat Index Excess Return
SG1D.IDX	S&P GSCI All Wheat Index Total Return
SG1E.IDX	S&P GSCI Aluminum Index
SG1F.IDX	S&P GSCI Aluminum Index Excess Return
SG1G.IDX	S&P GSCI Aluminum Index Total Return
SG1H.IDX	S&P GSCI Soybean Oil Index
SG1I.IDX	S&P GSCI Soybean Oil Index Excess Return
SG1J.IDX	S&P GSCI All Crude Index Excess Return
SG2A.IDX	S&P GSCI Brent Crude Index
SG2B.IDX	S&P GSCI Brent Crude Index Excess Return
SG2C.IDX	S&P GSCI Brent Crude Index Total Return
SG2D.IDX	S&P GSCI Cocoa Index
SG2E.IDX	S&P GSCI Cocoa Index Excess Return
SG2F.IDX	S&P GSCI Cocoa Index Total Return
SG2G.IDX	S&P GSCI Coffee Index Co Index
SG2H.IDX	S&P GSCI Coffee Index Excess Return
SG2I.IDX	S&P GSCI Coffee Index Total Return
SG2J.IDX	S&P GSCI Soybean Oil Index Total Return
SG3A.IDX	S&P GSCI Copper Index Excess Return
SG3B.IDX	S&P GSCI Copper Index Total Return
SG3C.IDX	S&P GSCI Corn Index
SG3D.IDX	S&P GSCI Corn Index Excess Return
SG3E.IDX	S&P GSCI Corn Index Total Return
SG3F.IDX	S&P GSCI Cotton Index
SG3G.IDX	S&P GSCI Cotton Index Excess Return
SG3H.IDX	S&P GSCI Cotton Index Total Return
SG3I.IDX	S&P GSCI Crude Oil Index
SG3J.IDX	S&P GSCI Copper Index
SG4A.IDX	S&P GSCI Crude Oil Index Total Return
SG4B.IDX	S&P GSCI Energy and Metals Index
SG4C.IDX	S&P GSCI Energy and Metals Index Excess Return
SG4D.IDX	S&P GSCI Energy and Metals Index Total Return
SG4E.IDX	S&P GSCI Energy Index Excess Return
SG4F.IDX	S&P GSCI Energy Index Total Return
SG4G.IDX	S&P GSCI Feeder Cattle Index
SG4H.IDX	S&P GSCI Feeder Cattle Index Excess Return
SG4I.IDX	S&P GSCI Feeder Cattle Index Total Return
SG4J.IDX	S&P GSCI Crude Oil Index Excess Return
SG5A.IDX	S&P GSCI Gas Oil Index Excess Return
SG5B.IDX	S&P GSCI Gas Oil Index Total Return
SG5C.IDX	S&P GSCI Gold Index
SG5D.IDX	S&P GSCI Gold Index Excess Return
SG5E.IDX	S&P GSCI Gold Index Total Return
SG5F.IDX	S&P GSCI Grains Index
SG5G.IDX	S&P GSCI Grains Index Excess Return
SG5H.IDX	S&P GSCI Grains Index Total Return
SG5I.IDX	S&P GSCI Heating Oil Index
SG5J.IDX	S&P GSCI Gas Oil Index
SG6A.IDX	S&P GSCI Heating Oil Index Total Return
SG6B.IDX	S&P GSCI Industrial Metals Index Excess Return
SG6C.IDX	S&P GSCI Industrial Metals Index Total Return
SG6D.IDX	S&P GSCI Kansas Wheat Index
SG6E.IDX	S&P GSCI Kansas Wheat Index Excess Return
SG6F.IDX	S&P GSCI Kansas Wheat Index Total Return
SG6G.IDX	S&P GSCI Lead Index
SG6H.IDX	S&P GSCI Lead Index Excess Return
SG6I.IDX	S&P GSCI Lead Index Total Return
SG6J.IDX	S&P GSCI Heating Oil Index Excess Return
SG7A.IDX	S&P GSCI Lean Hogs Index Excess Return
SG7B.IDX	S&P GSCI Lean Hogs Index Total Return
SG7C.IDX	S&P GSCI Light Energy Index [CPW4]
SG7D.IDX	S&P GSCI Light Energy Index [CPW4] Excess Return
SG7E.IDX	S&P GSCI Light Energy Index [CPW4] Total Return
SG7F.IDX	S&P GSCI Live Cattle Index
SG7G.IDX	S&P GSCI Live Cattle Index Excess Return
SG7H.IDX	S&P GSCI Live Cattle Index Total Return
SG7I.IDX	S&P GSCI Livestock Index Excess Return
SG7J.IDX	S&P GSCI Lean Hogs Index
SG8A.IDX	S&P GSCI Natural Gas Index
SG8B.IDX	S&P GSCI Natural Gas Index Excess Return
SG8C.IDX	S&P GSCI Natural Gas Index Total Return
SG8D.IDX	S&P GSCI Nickel Index
SG8E.IDX	S&P GSCI Nickel Index Excess Return
SG8F.IDX	S&P GSCI Nickel Index Total Return
SG8G.IDX	S&P GSCI Non-Energy Index Excess Return
SG8H.IDX	S&P GSCI Non-Energy Index
SG8I.IDX	S&P GSCI Non-Energy Index Total Return
SG8J.IDX	S&P GSCI Livestock Index Total Return
SG9A.IDX	S&P GSCI Non-Livestock Index Excess Return
SG9B.IDX	S&P GSCI Non-Livestock Index Total Return
SG9C.IDX	S&P GSCI Non-Natural Gas Index
SG9D.IDX	S&P GSCI Non-Natural Gas Index Excess Return
SG9E.IDX	S&P GSCI Non-Natural Gas Index Total Return
SG9F.IDX	S&P GSCI Non-Precious Index
SG9G.IDX	S&P GSCI Non-Precious Index Excess Return
SG9H.IDX	S&P GSCI Non-Precious Index Total Return
SG9I.IDX	S&P GSCI Petroleumex-Gas Oil Index
SG9J.IDX	S&P GSCI Non-Livestock Index
SGAA.IDX	S&P Global Agribusiness Composite Index USD
SGAB.IDX	S&P Global Agribusiness Composite Index EUR
SGAC.IDX	S&P Global Agribusiness Equity Index
SGAD.IDX	S&P Global Agribusiness Equity Index [EURO]
SGAG.IDX	IQ AGRI PLACE HOLDER
SGCC.IDX	S&P GSCI Capped Commodity 35/20 Index
SGCE.IDX	SGI Global Carbon
SGCP.IDX	IQ CPI Inflation Tracker Index
SGCR.IDX	S&P GSCI All Metals Capped Index Excess Return
SGDO.IDX	S&P Global Dividend Opportunities Index
SGED.IDX	IQ Hedge Event-Driven Index
SGEI.IDX	Credit Suisse Emerging Market Infrastructure Ind
SGEP.IDX	Credit Suisse Emerging Market Infrastructure Pri
SGET.IDX	Goldman Sachs Liquefied Natural Gas Index [EURO]
SGEY.IDX	Credit Suisse Emerging Market Infrastructure Ind
SGGE.IDX	S-Network Global Gaming Index [EURO]
SGGM.IDX	IQ Hedge Macro Index
SGGN.IDX	IQ GLOBAL RESOURCES INDEX
SGGS.IDX	IQ Australia Small Cap
SGIA.IDX	S&P North American Natural Resources Sector Inde
SGIB.IDX	S&P North American Technology Sector Index
SGIC.IDX	S&P North American Technology Hardware Index
SGID.IDX	S&P North American Technology Software Index
SGIE.IDX	S&P North American Technology Services Index
SGIF.IDX	S&P North American Technology Multimedia Network
SGIG.IDX	S&P North American Technology Internet Index
SGIH.IDX	S&P North AmericanT echnology Semiconductors Ind
SGIR.IDX	S&P GSCI All Metals Index Excess Return
SGJ.IDX	S&P GSCI Energy
SGK.IDX	S&P GSCI Agriculture
SGLE.IDX	Goldman Sachs Liquefied Natural Gas Index [EURO]
SGLN.IDX	SGI Global Security Index [EURO] [TR]
SGLS.IDX	SGI Global Security Index [EURO]
SGLT.IDX	Goldman Sachs Liquefied Natural Gas Index [TR]
SGMA.IDX	S&P GSCI All Metals Index
SGME.IDX	SGI Global Momentum [NetTR] [EURO] [NetTR] [NEWV
SGMN.IDX	IQ Hedge Market Neutral Index
SGMS.IDX	IQ Hedge Multi-Strategy Index
SGMU.IDX	SGI Global Momentum [NetTR] [NEWVA]
SGNC.IDX	Credit Suisse Global Nanotech Index  [SWISS FRAN
SGNM.IDX	IQ Merger Arbitrage Index Merger Arrage Index
SGNX.IDX	Credit Suisse Global Nanotech Index [EURO]
SGON.IDX	S&P Global Dividend Opportunities Index [NetTR]
SGOS.IDX	IQ South Korea Small Cap
SGP.IDX	S&P GSCI Precious Metals
SGPA.IDX	S&P GSCI All Metals Capped Index
SGPG.IDX	S&P GSCI Agriculture Capped Index
SGPP.IDX	S&P GSCI Capped Commodity 35/20 Index Excess Ret
SGPR.IDX	S&P GSCI Agriculture Capped Index Total Return
SGPT.IDX	S&P GSCI Capped Commodity 35/20 Index Total Retu
SGQA.IDX	S&P GSCI Petroleumex-Gas Oil Index Total Return
SGQB.IDX	S&P GSCI Petroleum Index
SGQC.IDX	S&P GSCI Petroleum Index Excess Return
SGQD.IDX	S&P GSCI Petroleum Index Total Return
SGQE.IDX	S&P GSCI Precious Metals Index Excess Return
SGQF.IDX	S&P GSCI Precious Metals Index Total Return
SGQG.IDX	S&P GSCI Reduced Energy Index [CPW2]
SGQH.IDX	S&P GSCI Reduced Energy Index [CPW2] Excess Retu
SGQI.IDX	S&P GSCI Reduced Energy Index [CPW2] Total Retur
SGQJ.IDX	S&P GSCI Petroleumex GasOil Index Excess Return
SGRC.IDX	S&P GSCI All Metals Capped Commodity 35/20 EUR I
SGRE.IDX	S&P GSCI All Metals Capped Commodity 35/20 EUR I
SGRG.IDX	S&P GSCI Agriculture Capped Index Excess Return
SGRM.IDX	Cohen & Steers Global Realty Majors Portfolio [T
SGRT.IDX	S&P GSCI Agriculture Capped Component 35/20 EUR
SGSA.IDX	S&P GSCI Silver Index
SGSB.IDX	S&P GSCI Silver Index Excess Return
SGSC.IDX	S&P GSCI Silver Index Total Return
SGSD.IDX	S&P GSCI Soybeans Index
SGSE.IDX	S&P GSCI Excess Return
SGSF.IDX	S&P GSCI Soybeans Index Excess Return
SGSG.IDX	S&P GSCI Soybeans Index Total Return
SGSH.IDX	S&P GSCI Sugar Index
SGSJ.IDX	S&P GSCI Sugar Index Excess Return
SGSK.IDX	S&P GSCI Sugar Index Total Return
SGSL.IDX	Goldman Sachs Liquefied Natural Gas Index
SGSM.IDX	S&P GSCI Ultra-Light Energy Index [CPW8] Excess
SGSN.IDX	S&P GSCI Ultra-Light Energy Index [CPW8] Total R
SGSO.IDX	S&P GSCI Unleaded Gasoline Index
SGSP.IDX	S&P GSCI Unleaded Gasoline Index Excess Return
SGSQ.IDX	S&P GSCI Unleaded Gasoline Index Total Return
SGSR.IDX	S&P GSCI Wheat Index
SGSS.IDX	S&P GSCI Wheat Index Excess Return
SGST.IDX	S&P GSCI Wheat Index Total Return
SGSU.IDX	S&P GSCI Zinc Index
SGSV.IDX	S&P GSCI Zinc Index Excess Return
SGSW.IDX	S&P GSCI Zinc Index Total Return
SGSX.IDX	S&P GSCI Ultra-LightEnergyIndex [CPW8]
SGT.IDX	S&P GSCI Total Return
SGTR.IDX	S&P GSCI All Metals Capped Index Total Return
SGV.IDX	CASINO GAMING
SGWA.IDX	Credit Suisse Global Warming Index Exchange Seri
SGWC.IDX	Credit Suisse Global Warming Price Index
SGWE.IDX	Credit Suisse Global Warming Index EUR
SGWI.IDX	Credit Suiss eGlobal Warming Index Exchange Seri
SGWM.IDX	Credit Suisse Global Warming Index
SGWN.IDX	SGI Global Wealth Effect [NetTR]
SGWP.IDX	SGI Global Wealth Effect
SGWT.IDX	S&P GSCI Select Equal Weight Index Tr
SGX.IDX	S&P GSCI FPI Index
SGY.IDX	S&P GSCI Industrial Metals
SHEP.IDX	Credit Suisse Hs60 Europe Index Powered By Holt
SHEU.IDX	HS60 Europe Index
SHGL.IDX	IQ Hedge Long/Short Index
SHLD.IDX	Credit Suisse Healthy Living Index USD
SHLP.IDX	Credit Suisse Healthy Living Price Index
SHLS.IDX	Credit Suisse Healthy Living Price Index USD
SHLX.IDX	Credit Suisse Healthy Living Index
SHSB.IDX	HS60 Index
SHSD.IDX	HS60-EURO Index
SHTR.IDX	S&P 500 HealthCare Equipment & Services [TR]
SHUS.IDX	HS60 US Index
SIDO.IDX	S&P International Dividend Opportunities Index
SIII.IDX	Indus India Index
SIIN.IDX	S&P India Select Index
SIIP.IDX	S&P DFFI Index Excess Return
SIIS.IDX	S&P DFFI Index
SIIT.IDX	S&P DFFI Index Total Return
SIN.IDX	DJ Industrial
SINE.IDX	S&P India 10 Index [EURO]
SINU.IDX	S&P India 10 Index
SIPA.IDX	IPOX-30 Asia [USD] [P]
SIPC.IDX	IPOX Global 30 Index [USD] [P]
SIPO.IDX	IPOX-100 U.S. [USD] [P]
SIPR.IDX	Brics Nifty 50 Emerging Market Tradable Index Pr
SIPT.IDX	IPOX-30 U.S. [USD] [P]
SIRI.IDX	S&P Indian Rupee Total Return
SIRP.IDX	Cohen & Steers International Realty Majors Portf
SIS.IDX	AMEX Semiconductor Index
SITR.IDX	S&P 500 Insurance [TR]
SIUT.IDX	S&P 500 2x Inverse Daily Index
SIXO.IDX	JP Morgan IPOX Europe 50 Index EUR [P]
SIXT.IDX	IPOX-30 Europe [EURO] [P]
