Symbol	Description
J6YW.SI	Okp Holdings Limited W130105
J74.SI	Pteris Global Limited
J7SW.SI	Eratat Lifestyle Ltd Ew130112
J7X.SI	Tiger Airways Holdings Limited
J85.SI	Cdl Hospitality Trusts
J8O.SI	Ryobi Kiso Holdings Ltd.
J91U.SI	Cambridge Industrial Trust
JA4W.SI	Cosco Corp Mbl Ecw120103
JA5W.SI	Wilmar Mbl Ecw120103
JA6W.SI	Dbs Mbl Ecw120103
JA7W.SI	Capitaland Mbl Ecw120103
JA8W.SI	Uob Mbl Ecw120103
JA9.SI	Changjiang Fertilizer Hlgs Ltd
JB9W.SI	Capitaland Bnp Ecw121005
JC5.SI	Lyxor Etf Msci Europe 10
JC6.SI	Lyxor Etf Dow Jones Ia 10
JC7.SI	Lyxor Etf Russia 10
JC8W.SI	See Hup Seng Limited W121015
JK8.SI	United Sse 50 China Etf
JN1W.SI	Wee Hur Holdings Ltd W121027
JO8W.SI	Pan Hong Property Groupw121027
JQ5W.SI	Baker Technology Ltd W121116
JS5.SI	Sino Grandness Food Ind Gp Ltd
JS6W.SI	Aztech Group W121123
JS8.SI	Capitamalls Asia Limited
JS9W.SI	Hai Leck Holdings W111124
JW8.SI	Q & M Dental Group (s) Limited
k01.SI	K1 Ventures Limited
K03.SI	Khong Guan Flour Milling Ltd
K04.SI	Kian Ann Engineering Ltd
K07.SI	Kxd Digital Entertainment Ltd
K11.SI	Keppel Tele & Tran
K14.SI	Kingboard Copper Foil Hdgs Ltd
K17.SI	Keppel Land Limited
K1Q.SI	Ttj Holdings Limited
K22.SI	Kian Ho Bearings Ltd
K29.SI	Karin Technology Hldgs Limited
K2KW.SI	Sembcorp Marine Mbl Ecw120903
K2LU.SI	Cache Logistics Trust
K2M.SI	Debao Property Development Ltd
K2N.SI	China Minzhong Food Corp Ltd
K2P.SI	Tiong Seng Holdings Limited
K2X.SI	Australand Propertygroup
K3CD.SI	China Eastern Air Adr 10
K3DD.SI	Sinopec Petrochemical Adr 10
K3ED.SI	China Telecom Adr 10
K3FD.SI	Huaneng Power Intl Adr 10
K3GD.SI	Yanzhou Coal Mining Adr 10
K3HD.SI	Aluminum Corp Of China Adr 10
K3ID.SI	China Unicom Hk Ltd Adr 10
K3JD.SI	Changyou.com Adr 10
K3KD.SI	Trina Solar Adr 10
K3LD.SI	Shanda Interactive Ent Adr 10
K3MD.SI	Netease.com Adr 10
K3ND.SI	Suntech Power Adr 10
K3OD.SI	Petrochina Adr 10
K3PD.SI	Chinamobile Adr 10
K3QD.SI	Mindray Medical Intl Adr 10
K3RD.SI	Ctrip.com International Adr 10
K3SD.SI	Baidu.com Adr 10
K3TD.SI	China Southern Air Adr 10
K3UD.SI	Home Inns & Hotels Adr 10
K50.SI	Kim Eng Holdings Limited
K6J.SI	Global Palm Resources Hlgs Ltd
K6K.SI	Dbxt S&p500 Etf 10
K6S.SI	Prudential Plc
K6Y.SI	Dbxt Aud Ssa Bonds Etf 5
K71U.SI	K-reit Asia
K75.SI	Koh Brothers Group Limited
K8BW.SI	Cosco Corp Mbl Ecw130103
K8DW.SI	Hsi 22000 Mbl Ecw120130
K8EW.SI	Hsi 19000 Mbl Epw120130
K8HW.SI	Nol Mbl Ecw120102
K8IW.SI	Kepcorp Mbl Ecw120102
K8JW.SI	Noble Group Mbl Ecw120102
K8KW.SI	Dbs Mbl Ecw130103
K8LW.SI	Ocbc Bk Mbl Ecw120102
K8MW.SI	Singtel Mbl Ecw120102
K8NW.SI	Uob Mbl Ecw120102
K8OW.SI	Yangzijiang Mbl Ecw120102
KF4.SI	Sin Heng Heavy Machinery Ltd
KF5.SI	Dbxt Usd Ig Infl Treas Etf 5
KF6.SI	Dbxt Iboxx Sov Euro Etf 5
KF7.SI	Dbxt Iboxx Us Treas Etf 5
KF8.SI	Dbxt Msci Usa Etf 10
KG6W.SI	Cosco Corp Bnp Ecw110530
KI3.SI	Hu An Cable Holdings Ltd.
KJ5.SI	Bbr Holdings (s) Ltd
KJ7.SI	Dbxt Msci Indonesia Etf 10
KJ9.SI	Cogent Holdings Limited
KK0W.SI	Asj Holdings W120221
KK1W.SI	Juken Technology Ltd W130224
KR7W.SI	Tee International Ltd W130228
KT2.SI	Dbxt Iboxx Korea Etf 5
KT3.SI	Dbxt Stoxx Glob Div 100 Etf 10
KT4.SI	Dbxt Csi300 Etf 10
KT7W.SI	Upp Holdings W130301
KT8U.SI	Frasers Commercial Trust Cppu
KT9.SI	Qingmei Group Holdings Limited
KU3.SI	Golden Ocean Group Limited
KV4.SI	Dbxt Iboxx Singapore Etf 5
KV5.SI	Dbxt Aud Money Market Etf 5
KV6.SI	Dbxt Aud Mm Etf Usd 5
KV7.SI	Dbxt Aud Mm Etf Sgd 5
KV8.SI	Dbxt Eonia Tr Etf Usd 5
L02.SI	Manhattan Resources Limited
L03.SI	Lian Beng Group Ltd
L05.SI	Lafe Corporation Limited
L06Z.SI	Lta S$300m4.08%n120521
L07Z.SI	Lta $500m4.17%n160510
L08.SI	Lion Asiapac Ltd
L09.SI	Lung Kee (bermuda) Hldgs Ltd
L0OW.SI	M Development W130802
L0QW.SI	Genting Sin Mbl Ecw130603
L0SW.SI	Capitaland Mbl Ecw130603
L10.SI	Lht Holdings Limited
L15.SI	Lindeteves-jacoberg Ltd
L17.SI	Lion Teck Chiang Ltd
L18.SI	Hl Global Enterprises Limited
L19.SI	Lum Chang Holdings Limited
L1AW.SI	Singapore Exchangemblecw130603
L1D.SI	Consciencefood Holding Limited
L1IW.SI	Nikkei225 10000 Db Ecw110314
L1JW.SI	Nikkei225 8500 Db Epw110314
L1NW.SI	Riverstone Holdings W130802
L1SW.SI	Uob Bnp Ecw110429
L1TW.SI	Ocbc Bk Bnp Ecw110301
L1UW.SI	Dbs Bnp Ecw110303
L1VW.SI	Genting Sin Bnp Ecw110429
L20.SI	Lifebrandz Ltd.
L22.SI	Lankom Electronics Limited
L23.SI	Enviro-hub Holdings Ltd
L24.SI	Lma International N.v.
L25.SI	Lee Kim Tah Hldgs Limited
L28.SI	Longcheer Holdings Limited
L2FW.SI	Sti 3300 Bnp Ecw110330
L2GW.SI	Sti 2850 Bnp Epw110330
L2IW.SI	Hsi 22000 Ubs Ecw110330
L2JW.SI	Hsi 20000 Ubs Epw110330
L2PW.SI	Genting Sin Mbl Ecw130103
L34.SI	Luxking Group Holdings Limited
L38.SI	L.c.development Ltd
L46.SI	Luzhou Bio-chem Technology Ltd
L5F.SI	Dbxt Dbcbdjubsci Etf 10
L5G.SI	Dbxt Dbcbleb Etf 10
L5I.SI	Abterra Ltd
L5J.SI	Viz Branz Limited
L5NW.SI	Dbs Bar Ecw110624
L5ZW.SI	Singtel Mbl Ecw110303
L6EW.SI	Keppel Land Mbl Ecw110303
L6NW.SI	Genting Sin Bnp Ecw110527
L6OW.SI	Genting Sin Bnp Ecw120427
L6QW.SI	Ocbc Bk Mbl Ecw110303
L6SW.SI	Wilmar Mbl Ecw110303
L6T.SI	Psl Holdings Ltd
L6WW.SI	Sti 3200 Db Ecw110301
L7JW.SI	Genting Sin Mbl Ecw110303
L7KW.SI	Genting Sin Mbl Ecw130104
L7LW.SI	Midas Mbl Ecw110303
L7MW.SI	Singapore Exchangemblecw110303
L7NW.SI	Yangzijiang Mbl Ecw110401
L7OW.SI	Yangzijiang Mbl Ecw130104
LF1.SI	Dbxt S&p/asx 200 Etf 10
LF2.SI	Dbxt Msci Japan Trn Etf 10
LG2U.SI	Treasury China Trust
LG6.SI	Dbxt Msci Malaysia Trn Etf 10
LG7.SI	Dbxt Msci Thailand Trn Etf 10
LG8.SI	Dbxt Msci India Trn Etf 10
LG9.SI	Dbxt Msci China Trn Etf 10
LH4U.SI	K-green Trust
LI0W.SI	Ultro Technologies Ltd W130613
LI8W.SI	Genting Sin Bnp Ecw111230
LJ3.SI	Overseas Union Enterprise Ltd
LR9W.SI	Best World Intl Ltd W130705
LS9.SI	Leader Environmental Tech Ltd
LT1W.SI	Singapore Exchangedbecw110328
LT2W.SI	Noble Group Db Ecw110425
LT3W.SI	Kepcorp Db Ecw110221
M01.SI	Metro Holdings Limited
M03.SI	Miyoshi Precision Limited
M04.SI	Mandarin Oriental Intl Ltd
M05.SI	Mtq Corporation Limited
M06.SI	Multi-chem Limited
M09.SI	Spice I2i Limited
M11.SI	Mfg Integration Technology Ltd
M14.SI	Innotek Limited
M15.SI	Matex International Limited
M1GU.SI	Sabana Shari'ah Compliant Reit
M1P.SI	Amtek Engineering Ltd
M1SW.SI	Yanlord Mbl Ecw110503
M1Y.SI	Transcu Group Limited 333
M1Z.SI	Tee International Limited
M22.SI	Lottvision Limited
M24.SI	Meiban Group Ltd
M25.SI	Mcl Land Limited
M26.SI	Memtech International Ltd
M2AW.SI	Capitaland Mbl Ecw110503
M2HW.SI	Osim Mbl Ecw110503
M2IW.SI	Dragon Group Intl W131209
M2KW.SI	Hsi 24800 Bnp Ecw110629
M2LW.SI	Hsi 21800 Bnp Epw110629
M2NW.SI	Dbxcsi300 Db Ecw110829
M2OW.SI	Sembcorp Marine Db Ecw110801
M2PW.SI	Noble Group Db Ecw110711
M2QW.SI	Kepcorp Db Ecw110705
M2RW.SI	Singapore Exchangedbecw110808
M2TW.SI	Hsi 23800 Mer Ecw110331
M2UW.SI	Hsi 23900 Mer Ecw110228
M2VW.SI	Hsi 24800 Mer Ecw110331
M2YW.SI	Wilmar Mbl Ecw110601
M2ZW.SI	Dbs Db Ecw110613
M30.SI	Meghmani Organics Limited
M35.SI	Wheelock Properties (s) Ltd
M3AW.SI	Olam Mbl Ecw110601
M3BW.SI	Sti 3250 Db Ecw110701
M3CW.SI	Sti 3100 Db Epw110701
M3EW.SI	Hsi 24300 Mer Epw110331
M3FW.SI	Hsi 23500 Mer Epw110228
M3GW.SI	Hsi 23300 Mer Epw110331
M3HW.SI	Hsi 22500 Mer Epw110228
M3IW.SI	Hsi 22300 Mer Epw110331
M3KW.SI	Genting Sin Bnp Ecw121203
M3LW.SI	Kepcorp Bnp Ecw120703
M3MW.SI	Ocbc Bk Bnp Ecw110404
M3NW.SI	Sembcorp Marine Bnp Ecw120703
M3OW.SI	Wilmar Bnp Ecw110704
M3RW.SI	Genting Sin Dbs Ecw110620
M3SW.SI	Ezra Mbl Ecw110601
M3TW.SI	Transcu Group Limited W130109
M3UW.SI	Sti 3150 Bnp Ecw110330
M3VW.SI	Sti 3200 Bnp Ecw110225
M3WW.SI	Sti 3300 Bnp Ecw110428
M3XW.SI	Sti 3600 Bnp Ecw111229
M3YW.SI	Sti 2800 Bnp Epw111229
M3ZW.SI	Sti 3000 Bnp Epw110428
M41.SI	Macquarie Int'l Infra Fund Ltd
M44U.SI	Mapletree Logistics Trust
M4AW.SI	Sti 3100 Bnp Epw110330
M4BW.SI	Sti 3150 Bnp Epw110225
M4CW.SI	Keppel Land Bnp Ecw110802
M4DW.SI	Nol Bnp Ecw111102
M4EW.SI	Singaporeexchangebnpecw110404a
M4FW.SI	Yangzijiang Bnp Ecw110802
M4GW.SI	Uob Bnp Ecw110404
M4HW.SI	Ocbc Bk Bnp Ecw120302
M4IW.SI	Dbs Bnp Ecw110704
M4KW.SI	Capitaland Bnp Ecw110302
M4LW.SI	Indofood Agri Bnp Ecw110602
M60W.SI	Eastgate Technology W110911
M62.SI	Cimb Ftse Asean40 100
M6UW.SI	Capitamalls Asia Bnp Ecw110602
M6VW.SI	Ezra Bnp Ecw110902
M6WW.SI	Fraser And Neave Bnp Ecw110802
M6XW.SI	Genting Sin Bnp Epw110302
M6YW.SI	Sembcorp Indus Bnp Ecw110704
M6ZW.SI	Sia Bnp Ecw110602
M7AW.SI	Biosensors Bnp Ecw110602
M7DW.SI	Cosco Corp Bnp Ecw120703
M7EW.SI	Noble Group Bnp Ecw120703
M7GW.SI	Yangzijiang Bnp Ecw120703
M7HW.SI	Dbs Mbl Ecw110601
M7IW.SI	Hsi 23200 Mbl Epw110225
M7JW.SI	Hsi 23800 Mbl Ecw110225
M7KW.SI	Kepcorp Mblecw110602
M7LW.SI	Capitamalls Asia Mbl Ecw110601
M7MW.SI	Cosco Corp Mbl Ecw110601
M7NW.SI	Simsci 375 Mbl Epw110228
M7OW.SI	Simsci 380 Mbl Ecw110228
M7PW.SI	Uob Mbl Ecw110601
M7QW.SI	Genting Sin Mbl Ecw110503
M7RW.SI	Singapore Exchangerbcw110321
M7SW.SI	Singapore Exchangerbpw110321
M7TW.SI	Genting Sin Rbecw110321
M7UW.SI	Genting Sin Rbepw110321
M7VW.SI	Swiber Mbl Ecw110701
M7WW.SI	Straits Asia Mblecw110603
M7XW.SI	Noble Group Mbl Ecw110603
M7YW.SI	Singapore Exchangemblecw110603
M7ZW.SI	Capitaland Mbl Ecw110602
M8AW.SI	Midas Mbl Ecw110701
M8BW.SI	Nol Mbl Ecw110602
M8CW.SI	Biosensors Mbl Ecw110602
M8DW.SI	Wilmar Mbl Ecw110603
M8EW.SI	Simsci 395 Mbl Ecw110228
M8FW.SI	Simsci 390 Mbl Epw110228
M8GW.SI	Hsi 24800 Mbl Ecw110225
M8HW.SI	Hsi 24200 Mbl Epw110225
M8J.SI	China Environmental Res Gp Ltd
M8MW.SI	Wilmar Mbl Ecw130603
M8NW.SI	Sembcorp Marine Mbl Ecw130603
M8OW.SI	Nol Mbl Ecw130603
M8PW.SI	Kepcorp Mbl Ecw130603
M8QW.SI	Hsi 22200 Mbl Epw110225
M8RW.SI	Hsi 22800 Mbl Ecw110225
M8SZ.SI	Capitamallasiatrs$75m1%120121
M8TZ.SI	Capmallasiatrs$125m2.15%140121
M8UW.SI	Uob Mbl Ecw110603
M8VW.SI	Olam Mbl Ecw120601
M8ZW.SI	Straits Asia Bnpecw111102
M9BW.SI	Hsi 25200 Mbl Epw110225
M9DW.SI	Apple Db Ecw110718
M9EW.SI	Kepcorp Db Ecw110829
M9F.SI	Xmh Holdings Ltd.
M9GW.SI	Capitaland Bnp Ecw110902
M9HW.SI	Noble Group Db Ecw110808
M9L.SI	Capitaland Limited.es.1102
M9N.SI	City Developments.es.1102
M9P.SI	Cosco Corporation (s).es.1102
M9Q.SI	Dbs Group Holdings Ltd.es.1102
M9S.SI	Fraser And Neave,.es.1102
M9T.SI	Genting Sp.es.1102
M9U.SI	Golden Agri-resources.es.1102
M9W.SI	Indofood Agri Res.es.1102
M9Y.SI	Olam International.es.1102
M9Z.SI	Oversea-chinesebanking.es.1102
MA4W.SI	Noble Group Mbl Ecw110303
MA5W.SI	Swiber Mbl Ecw110303
MA6Z.SI	Sia $300m 2.15%b150930
MA8W.SI	Hsi 23400 Bnp Ecw110225
MB5W.SI	Sti 3050 Db Epw110301
MC0.SI	Global Logistic Prop Limited
MC2W.SI	Dbs Mbl Ecw110301
MC3W.SI	Singapore Exchangemblecw110301
MC7.SI	Yamada Green Resources Limited
MD4W.SI	Wilmar Mbl Ecw110302
MD5W.SI	Sembcorp Marine Mbl Ecw110303
MD6W.SI	Nol Mbl Ecw110303
MD7W.SI	Dbs Mbl Ecw110303
ME2W.SI	Sembcorp Marine Bnp Ecw110704
ME3W.SI	Kepcorp Bnp Ecw110602
ME6W.SI	Olam Bnp Ecw111003
ME7W.SI	Cosco Corp Bnp Ecw110801
ME8U.SI	Mapletree Industrial Trust
ME9W.SI	Straits Asia Mblecw110303
MF0W.SI	Singapore Exchangemblecw110302
MF1W.SI	Hsi 24500 Bnp Ecw110330
MF3W.SI	Dji 10500 Db Epw110321
MF4W.SI	Dji 11500 Db Ecw110321
MF5.SI	Anchun International Hldgs Ltd
MF6.SI	Mun Siong Engineering Limited
MF7W.SI	Shanda Adr Mblecw110401
MF8W.SI	Suntech Adr Mblecw110401
MF9W.SI	Baidu Adr Mblecw110401
MG6W.SI	Indoagri Mbl Ecw110401
MG7W.SI	Keppel Land Mbl Ecw110401
MG8W.SI	Singapore Exchangemblecw130103
MN3W.SI	Sti 3400 Db Ecw110503
MN4W.SI	Sti 3250 Db Epw110503
MN5.SI	Xinren Aluminum Holdings Ltd
MN6W.SI	Kepcorp Db Ecw110530
MN7W.SI	Ocbc Db Ecw110613
MN8W.SI	Singapore Exchangedbecw110613
MN9W.SI	Wilmar Db Ecw110606
MO1W.SI	Hsi 22000 Db Epw110331
MO2W.SI	Nikkei225 11000 Db Ecw110613
MO3W.SI	Hsi 26000 Db Ecw110331
MO4W.SI	Nikkei225 9500 Db Epw110613
MO5W.SI	Sembcorp Marine Db Ecw110516
MO6W.SI	Genting Sin Mbl Ecw110401
MP4W.SI	Mapletree Ind Mbl Ecw110401
MP5W.SI	Sembcorp Marine Mbl Ecw110401
MP7W.SI	Kepcorp Mbl Ecw110404
MP8W.SI	Singapore Exchangemblepw110404
MQ3W.SI	Hsi 24700 Bar Ecw110428
MQ4.SI	Bund Center Investment Ltd
MQ5W.SI	Simsci 350 Mbl Epw110331
MQ6W.SI	Genting Sin Mbl Ecw110404
MQ7W.SI	Simsci 400 Mbl Ecw110331
MR2W.SI	Falcon Energy Group W131102
MR3W.SI	Biosensors Mbl Ecw110404
MR4W.SI	Tiger Air Mblecw110404
MR7.SI	Nordic Group Limited
MR8.SI	Novo Group Ltd.
MR9W.SI	Genting Sin Bnp Ecw110503
MS0W.SI	Singtel Bnp Ecw110801
MS1W.SI	Wilmar Bnp Ecw110404
MS4W.SI	Kepcorp Bnp Ecw110404
MS5W.SI	Singapore Exchangebnpecw110404
MS6W.SI	Allied Technologies W131102
MS7.SI	Stx Osv Holdings Limited
MT1.SI	Dragon Group Intl Limited
MT2W.SI	Ocbc Bk Mbl Ecw110404
MT6W.SI	Genting Sin Mbl Epw110401
MT7.SI	Lyxor Etf Asia Real Estate 10
MT8W.SI	Noble Group Mbl Ecw110503
MT9W.SI	Wilmar Mbl Ecw110503
MU0W.SI	Keppel Land Mbl Ecw110503
MU7.SI	Dbs S$800m 4.7% Ncps
MU8W.SI	Cosco Corp Mbl Ecw110503
MU9W.SI	Nol Mbl Ecw110503
MV0W.SI	Straits Asia Mblecw110503
MV1W.SI	Afp Properties Ew151118
MV4.SI	Mewah International Inc.
MV5W.SI	Kepcorp Mblecw110503
MV6W.SI	Sembcorp Marine Mblecw110503
MV7W.SI	Cosco Corp Mbl Ecw130102
MV8W.SI	Kepcorp Mbl Ecw130103
MV9W.SI	Noble Group Mbl Ecw130103
MW0W.SI	Uob Mbl Ecw130103
MW5W.SI	Sti 3400 Bnp Ecw110225
MW8W.SI	Noble Group Bnp Ecw110401
MW9W.SI	Sembcorp Marine Bnp Ecw110401
N01.SI	Neratelecommunications Ltd
N02.SI	Nsl Ltd.
N03.SI	Neptune Orient Lines Limited
N08.SI	New Toyo Int Hldgs Ltd
N14.SI	M Development Ltd.
N21.SI	Noble Group Limited
N32.SI	Nippecraft Limited
N33.SI	Nomura Holdings, Inc
N37.SI	The Style Merchants Limited
NA1.SI	Sembcorp Marine Ltd.es.1102
NA2.SI	Singapore Airlinesltd.es.1102
NA3.SI	Singapore Exchange.es.1102
NB1.SI	Straits Asia Resources.es.1102
NB2.SI	United Overseasbankltd.es.1102
NB3.SI	Wilmar International.es.1102
NB5.SI	Yangzijiang Shipbldg.es.1102
NB7.SI	Keppel Corporation.es.1102
NB8.SI	Keppel Land Limited.es.1102
NC1.SI	Noble Group Limited.es.1102
NC2.SI	Sri Trang Agro-industry Pcl
NC3W.SI	Joyas International W160125
NC4W.SI	Oue Ltd Mbl Ecw110701
NC5W.SI	Hsi 24200 Mbl Ecw110330
NC6W.SI	Hsi 25200 Mbl Ecw110330
NC7W.SI	Hsi 24600 Mbl Epw110330
NC8W.SI	Hsi 23600 Mbl Epw110330
NC9.SI	Malaysia Smelting Corp Bhd 100
ND0W.SI	Simsci 390 Mbl Ecw110331
ND1W.SI	Simsci 375 Mbl Ecw110331
ND2W.SI	Simsci 385 Mbl Epw110331
ND3W.SI	Simsci 370 Mbl Epw110331
ND4W.SI	Dbs Mbl Epw110701
ND5W.SI	Capitaland Mbl Epw110701
ND8U.SI	Frasers Commercial Trust
ND9W.SI	Sembcorp Marine Db Ecw110905
NE0W.SI	Kepcorp Db Ecw110905
NE2W.SI	Hsi 24400 Bnp Ecw110428
NE4W.SI	Hsi 22400 Bnp Epw110530
NE5W.SI	Hsi 23000 Bnp Epw110428
NE6U.SI	Frasers Commercial Trust 100
NE7W.SI	Indoagri Mbl Ecw110701
NE8W.SI	Hsi 23200 Mbl Ecw110330
NE9W.SI	Hsi 22600 Mbl Epw110330
NF0W.SI	Genting Sin Bar Edc110411
NF1.SI	Sapphire Corporation Limited
NF2W.SI	Wilmar Mbl Ecw110701
NF8W.SI	Genting Sin Mbl Ecw110701
NG1W.SI	Singtel Mbl Ecw110701
NG2W.SI	Sembcorp Marine Mbl Ecw110701
NG3W.SI	Ocbc Bk Mbl Ecw110701
NG4W.SI	Kepcorp Mblecw110701
NG5W.SI	Capitaland Mbl Ecw110701
NG6W.SI	Wee Hur Holdings Ltd W140222
NG7W.SI	Keppel Land Mbl Ecw110701
NG8W.SI	Osim Mbl Ecw110701
NG9W.SI	Straits Asia Mblecw110701
NH0W.SI	Tiger Air Mblecw110701
NH1W.SI	Yangzijiang Mbl Ecw110701
NH2W.SI	Dbs Mbl Ecw110701
NH3W.SI	Hsi 22200 Mbl Ecw110330
NH4W.SI	Hsi 21600 Mbl Epw110330
NH5W.SI	Simsci 370 Mbl Ecw110429
NH6W.SI	Simsci 360 Mbl Epw110429
NH8W.SI	Kepcorp Bnp Ecw110602a
NI0W.SI	Sembcorp Marine Bnp Ecw111004
NI1W.SI	Sti 3100 Db Ecw110801
NI2W.SI	Sti 2950 Db Epw110801
NI3.SI	Ue E&c Ltd.
NI4R.SI	Global Investments Limited R
NI5R.SI	Global Investments Limitedr100
NI6W.SI	Olam Mbl Ecw110805
NI7Z.SI	Capitamalltrust$300m2%130225
NI8W.SI	Hsi 23800 Mer Ecw110429
NJ1W.SI	Nikkei225 10500 Db Epw110912
NJ3W.SI	Nikkei225 11500 Db Ecw110912
NJ4W.SI	Hsi 23300 Mer Epw110429
NJ8W.SI	Singapore Exchangedbecw110905
NJ9W.SI	Sti 3050 Bnp Ecw110428
NK1W.SI	Sti 3150 Bnp Ecw110629
NK3W.SI	Sti 3050 Bnp Epw110530
NK9.SI	City Developments.es.1103
NL2.SI	Dbs Group Holdings Ltd.es.1103
NL3.SI	Ezra Holdings.es.1103
NL4.SI	Fraser And Neave,.es.1103
NL6.SI	Golden Agri-resources.es.1103
NL9.SI	Keppel Corporation.es.1103
NM3.SI	Neptune Orient Lines.es.1103
NM5.SI	Olam International.es.1103
NM6.SI	Oversea-chinesebanking.es.1103
NM9.SI	Singapore Airlinesltd.es.1103
NN0.SI	Singapore Exchange.es.1103
NN1.SI	Singaporepresshldgsltd.es.1103
NN8.SI	Straits Asia Resources.es.1103
NN9.SI	United Overseasbankltd.es.1103
NO0.SI	Wilmar International.es.1103
NO4.SI	Dyna-mac Holdings Ltd.
NO5W.SI	Singapore Exchangemblecw110803
NO6W.SI	Hsi 22600 Mbl Ecw110428
NO7W.SI	Hsi 23600 Mbl Ecw110428
NO8W.SI	Hsi 22200 Mbl Epw110428
NO9W.SI	Hsi 23200 Mbl Epw110428
NP0W.SI	Yanlord Mbl Ecw110803
NP1W.SI	Sembcorp Marine Mblecw110803
NP2W.SI	Simsci 355 Mbl Ecw110429
NP6W.SI	Noble Group Db Ecw110905
NP8W.SI	Indoagri Mbl Ecw110803
NP9W.SI	Ezra Mbl Ecw110803
NQ1W.SI	Nol Mbl Ecw110803
O02.SI	Overseas & General Limited
O05.SI	Ocean Sky International Ltd
O08.SI	Ossia International Ltd
O10.SI	Orchard Parade Holdings Ltd
O15.SI	Ocbc Bk 4.2% Ncps
O16.SI	Ocbc Bk S$500m4.5%ncps 100
O23.SI	Osim International Ltd
O30.SI	Ocean Int'l Holdings Limited
O31.SI	Ocbc Cap 3.93% S$400m Ncps 10
O32.SI	Olam International Limited
O39.SI	Oversea-chinese Banking Corp
O57.SI	Omega Navigation Ent,inc.
O87.SI	Spdr Gold Shares
P01.SI	Poh Tiong Choon Logistics Ltd
P05.SI	People's Food Holdings Limited
P06.SI	Pca Technology Limited
P07.SI	Pne Industries Ltd
P09.SI	Portek International Limited
P11.SI	Pacific Andes Resources Devltd
P12.SI	Powermatic Data Systems Ltd
P13.SI	Penguin International Limited
P15.SI	Pacific Century Regional Devts
P19.SI	Pci Ltd
P22.SI	Pertama Holdings Limited
P29.SI	Popular Holdings Limited
P30.SI	United Fiber System Limited
P31.SI	Pharmesis International Ltd.
P34.SI	Petra Foods Limited
P36.SI	Pan Hong Property Group Ltd
P40U.SI	Starhill Global Reit
P47.SI	Pacific Healthcare Hldgs Ltd
P48U.SI	Pacific Shipping Trust
P52.SI	Pan-united Corporation Ltd
P58.SI	Lyxor China H 10
P60.SI	Lyxor Asia 10
P74.SI	China Kangda Food Company Ltd
P82.SI	Plastoform Holdings Limited
Q01.SI	Qaf Ltd
R01.SI	Raffles Medical Group Ltd
R07.SI	Rotary Engineering Limited
R10.SI	Rotol Singapore Limited
R12.SI	Reyoung Pharm Holdings Limited
R14.SI	Ramba Energy Limited
S05.SI	Sim Lian Group Limited
S07.SI	Shangri-la Asia Limited
S08.SI	Singapore Post Limited
S10.SI	Super Group Ltd.
S13.SI	Sp Corporation Limited
S14.SI	Sinomem Technology Limited
S16.SI	Smb United Limited
S19.SI	Singapore Shipping Corp Ltd
S20.SI	Straits Trading Co. Ltd
S21.SI	Genting Hong Kong Limited
S23.SI	Singapura Finance Ltd
S24.SI	Stats Chippac Ltd
S27.SI	Spdr S&p 500 Etf Trust
S28B.SI	Sengkangmall S$134m8%jb121120
S29.SI	Stamford Tyres Corporationltd
S30.SI	Singapore Land Limited
S35.SI	Sing Investments & Finance Ltd
S38.SI	Sunray Holdings Limited
S41.SI	Hong Leong Finance Limited
S43.SI	Sm Summit Holdings Ltd
S44.SI	Engro Corporation Limited
S45U.SI	Singapore Index Fund
S46.SI	San Teh Limited
S47.SI	Superior Multi-packaging Ltd
S48.SI	Superbowl Holdings Limited
S49.SI	Singapore Reinsurance Cor Ltd
S51.SI	Sembcorp Marine Ltd
S53.SI	Smrt Corporation Ltd
S56.SI	Samudera Shipping Line Ltd
S57.SI	Surface Mount Tech (hldgs) Ltd
S58.SI	Sats Ltd.
S59.SI	Sia Engineering Co Ltd
S61.SI	Sbs Transit Ltd
S63.SI	Singapore Tech Engineering Ltd
S68.SI	Singapore Exchange Limited
S69.SI	Serial System Ltd
S71.SI	Sunright Ltd
S73.SI	Stratech Systems Limited
S82.SI	Firstlink Inv Corp Ltd
S85.SI	Straco Corporation Limited
S91.SI	Chinavision Media Grp Limited
T03.SI	Tat Hong Holdings Ltd
T04.SI	Thakral Corporation Ltd
T06.SI	Tiong Woon Corp Holding Ltd
T08.SI	Tye Soon Ltd
T09.SI	Tt International Limited
T12.SI	Tat Seng Packaging Group Ltd
T13.SI	Rh Petrogas Limited
T14.SI	Tianjin Zhong Xin Pharm Group
T15.SI	Tan Chong Int'l Ltd
T16.SI	China Dairy Group Ltd
T18.SI	Tpv Technology Limited
T19.SI	Transview Holdings Limited
T20.SI	Scintronix Corporation Ltd.
T24.SI	Tuan Sing Holdings Limited
T26.SI	Tsit Wing Intl Holdings Ltd
T28.SI	Teledata (singapore) Ltd
T35.SI	Sunningdale Tech Ltd
T39.SI	Singapore Press Hldgs Ltd
T41.SI	Telechoice International Ltd
T42.SI	China Auto Electronics Grp Ltd
T43.SI	Techcomp (holdings) Limited
T55.SI	Transpac Industrial Hldgs Ltd
T57.SI	Shanghai Asia Holdings Limited
T77.SI	Southern Packaging Group Ltd
T80.SI	Sinobest Technology Hldgs Ltd.
T82U.SI	Suntec Real Estate Inv Trust
U01.SI	United Food Holdings Limited
